timestamp,pyros,servos,servos_deg,accelerometer,barofilteredalt,temp,gyro,gps_fix,lat,lon,gpsalt,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
"2.04","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.871352523437494, -7.6614453125E-4, 0.0]","21.790405","-18.124584126472474","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","24.484","0.0","0.0","0","2040","-0.009582657","4.7362296E-6","-7.943013E-12","state.FLIGHT","34","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","55.456356","21","24","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.009582658545150396","","","",""
"2.1","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.79014120312499, -7.6614453125E-4, 0.0]","24.883026","-18.14722945213318","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","30.051","0.0","0.0","0","2100","-0.01013487","2.6255802E-6","-5.734094E-12","state.FLIGHT","35","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","58.86363","24","30","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.010134870499947202","","","",""
"2.16","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.69897000390625, 0.0, 0.0]","28.181915","-18.171206855773924","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","30.051","0.0","0.0","0","2160","-0.010414772","-8.295006E-6","-3.5251762E-12","state.FLIGHT","36","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","62.265354","28","30","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.01041477501193301","","","",""
"2.22","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.59783892578124, 0.0, 0.0]","31.687225","-18.196550493240355","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","36.186","0.0","0.0","0","2220","-0.010675625","-3.70293E-5","-1.3162583E-12","state.FLIGHT","37","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","65.660904","31","36","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.010675689166075194","","","",""
"2.28","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.48598182421875, 7.6614453125E-4, 0.0]","35.398743","-18.22326036453247","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","36.186","0.0","0.0","0","2280","-0.011195424","-6.632136E-5","8.926599E-13","state.FLIGHT","38","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","69.049644","35","36","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.011195620435675213","","","",""
"2.34","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.364930988281245, 0.0015322890625, 0.0]","39.316284","-18.251302313804626","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","42.887","0.0","0.0","0","2340","-0.012294761","-7.6235556E-5","3.4356862E-12","state.FLIGHT","39","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","72.43094","39","42","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.012294997265591731","","","",""
"2.4","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.23468641796874, 0.0, 0.0]","43.439697","-18.280676341056825","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.6","50.153","0.0","0.0","0","2400","-0.0140625015","-7.117574E-5","1.2347412E-11","state.FLIGHT","40","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","75.80418","43","50","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.014062681611714286","","","",""
"2.46","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[62.09371582421875, -0.0015322890625, 0.0]","47.76883","-18.311416602134706","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","50.153","0.0","0.0","0","2460","-0.015689153","-5.4540556E-5","5.0305468E-11","state.FLIGHT","41","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","79.16873","47","50","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.01568924803186625","","","",""
"2.52","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.94355149609375, -7.6614453125E-4, 0.0]","52.303497","-18.34348894119263","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","57.98","0.0","0.0","0","2520","-0.016465977","-5.1442188E-5","8.918417E-11","state.FLIGHT","42","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","82.523964","52","57","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.016466057178808658","","","",""
"2.58","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.78266114453125, 0.0, 0.0]","57.043274","-18.376927514076232","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6","57.98","0.0","0.0","0","2580","-0.016699389","-5.4927805E-5","1.2813721E-10","state.FLIGHT","43","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","85.869255","57","57","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.016699478967460858","","","",""
"2.64","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.613343203125, 7.6614453125E-4, 0.0]","61.9881","-18.41166400909424","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","66.366","0.0","0.0","0","2640","-0.016872182","-3.9332423E-5","1.6709022E-10","state.FLIGHT","44","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","89.20402","61","66","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.016872228328711228","","","",""
"2.7","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.4340653828125, 0.0015322890625, 0.0]","67.13745","-18.447732582092286","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","75.309","0.0","0.0","0","2700","-0.017572861","-3.6038356E-5","2.0574753E-10","state.FLIGHT","45","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","92.527626","67","75","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.017572898117328553","","","",""
"2.76","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.24482768359375, 0.0, 0.0]","72.49127","-18.48509907722473","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.6000001","75.309","0.0","0.0","0","2760","-0.019238545","-4.7993046E-5","2.3332952E-10","state.FLIGHT","46","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","95.83948","72","75","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.01923860449731527","","","",""
"2.82","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[61.046396249999994, -0.0015322890625, 0.0]","78.0491","-18.523831806182862","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","84.805","0.0","0.0","0","2820","-0.020801606","-4.9215345E-5","3.0201203E-10","state.FLIGHT","47","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","99.13897","78","84","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.020801663882146174","","","",""
"2.88","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[60.8395372265625, -7.6614453125E-4, 0.0]","83.81055","-18.563828301429748","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","84.805","0.0","0.0","0","2880","-0.021346083","-4.546365E-5","3.658576E-10","state.FLIGHT","48","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","102.4255","83","84","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.021346131328960745","","","",""
"2.94","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[60.622718324218745, 7.6614453125E-4, 0.0]","89.77515","-18.60515687465668","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","94.851","0.0","0.0","0","2940","-0.021530274","-5.8786623E-5","4.298326E-10","state.FLIGHT","49","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","105.69849","89","94","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.021530354549727557","","","",""
"3.0","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[60.3967056875, 0.0015322890625, 0.0]","95.94263","-18.647817525863648","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000001","105.443","0.0","0.0","0","3000","-0.022165148","-6.1993305E-5","4.9371573E-10","state.FLIGHT","50","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","108.957344","95","105","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.02216523427568558","","","",""
"3.06","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[60.16149931640625, -7.6614453125E-4, 0.0]","102.3125","-18.691741943359375","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.6000001","105.443","0.0","0.0","0","3060","-0.023881892","-7.561526E-5","5.5956634E-10","state.FLIGHT","51","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","112.20151","102","105","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.02388201145157361","","","",""
"3.12","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[59.91786535546875, -0.0022984335937499996, 0.0]","108.88428","-18.7369642829895","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000002","116.577","0.0","0.0","0","3120","-0.025228377","-6.172543E-5","6.3699745E-10","state.FLIGHT","52","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","115.43039","108","116","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.025228452937709044","","","",""
"3.18","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[59.665037660156244, -7.6614453125E-4, 0.0]","115.65738","-18.783450388908385","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000002","116.577","0.0","0.0","0","3180","-0.02535251","-2.4059607E-5","7.26716E-10","state.FLIGHT","53","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","118.64343","115","116","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.025352521101984535","","","",""
"3.24","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[59.403782375, 0.0015322890625, 0.0]","122.63135","-18.83123441696167","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000002","128.25","0.0","0.0","0","3240","-0.025274318","-3.551079E-6","8.164346E-10","state.FLIGHT","54","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","121.84009","122","128","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.025274317953931993","","","",""
"3.3","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[59.1340995, 0.0022984335937499996, 0.0]","129.80576","-18.88028221130371","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.6000002","140.456","0.0","0.0","0","3300","-0.026185853","-2.6826177E-5","9.054774E-10","state.FLIGHT","55","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","125.01982","129","140","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.026185867146144258","","","",""
"3.36","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[58.85598903515625, -0.003064578125, 0.0]","137.17984","-18.93059377193451","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000002","140.456","0.0","0.0","0","3360","-0.028044578","-7.300425E-5","9.918648E-10","state.FLIGHT","56","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","128.1821","137","140","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.028044672707995193","","","",""
"3.42","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[58.570217125, -7.6614453125E-4, 0.0]","144.75317","-18.982169098854065","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.60000029999999","153.192","0.0","0.0","0","3420","-0.02857079","-2.9430661E-5","1.1554836E-9","state.FLIGHT","57","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","131.3264","144","153","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.02857080500124696","","","",""
"3.48","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[58.27525148046875, 7.6614453125E-4, 0.0]","152.525","-19.035008192062378","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.60000029999999","153.192","0.0","0.0","0","3480","-0.028435964","1.7691981E-4","1.3187543E-9","state.FLIGHT","58","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","134.45218","152","153","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.02843651451022252","","","",""
"3.54","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[57.97339053515625, 0.003064578125, 0.0]","160.49475","-19.089076895713806","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.60000029999999","166.451","0.0","0.0","0","3540","-0.029097306","4.6684995E-4","1.4833995E-9","state.FLIGHT","59","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","137.55896","160","166","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.02910105054615347","","","",""
"3.6","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[57.663101999999995, -0.003064578125, -7.6614453125E-4]","168.66196","-19.14437520980835","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.60000029999999","180.229","0.0","0.0","0","3600","-0.030965693","6.8481197E-4","1.3718895E-9","state.FLIGHT","60","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","140.64621","168","180","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.030973264740577253","","","",""
"3.66","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[57.345918164062496, -0.0015322890625, -7.6614453125E-4]","177.02557","-19.200903134346007","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.60000029999999","180.229","0.0","0.0","0","3660","-0.031390905","4.0401405E-4","9.858668E-10","state.FLIGHT","61","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","143.71346","177","180","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.03139350519558897","","","",""
"3.72","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[57.0210728828125, 0.0015322890625, -7.6614453125E-4]","185.58524","-19.25862651348114","[0.24414062496, -0.21362304684, 0.42724609368]","3","28.61","-80.6000004","194.521","0.0","0.0","0","3720","-0.031003684","-4.7687846E-4","5.9456623E-10","state.FLIGHT","62","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","146.76025","185","194","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.031007351098754823","","","",""
"3.78","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[56.689332300781246, 7.6614453125E-4, 0.0022984335937499996]","194.34003","-19.317613658905028","[0.24414062496, -0.24414062496, 0.42724609368]","3","28.61","-80.6000004","194.521","0.0","0.0","0","3780","-0.031665564","-0.0016643743","6.9489225E-10","state.FLIGHT","63","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","149.78612","194","194","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.03170927401428794","","","",""
"3.84","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[56.349930273437494, -0.003064578125, 7.6614453125E-4]","203.28925","-19.377762103080748","[0.24414062496, -0.27465820308, 0.42724609368]","3","28.61","-80.6000004","209.32","0.0","0.0","0","3840","-0.032909382","-0.0012460714","3.6616368E-9","state.FLIGHT","64","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","152.79062","203","209","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.032932964134882815","","","",""
"3.9","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[56.004399089843744, -7.6614453125E-4, -0.0015322890625]","212.43222","-19.439106001853943","[0.24414062496, -0.24414062496, 0.4577636718]","3","28.61","-80.6000005","224.621","0.0","0.0","0","3900","-0.0326091","-1.8864479E-4","8.906526E-9","state.FLIGHT","65","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","155.7733","212","224","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.032609647044050324","","","",""
